frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,534.211,273.005,0.862143,542.889,267.153,0.728798,522.412,267.042,0.916214,0,0,0,481.248,284.724,0.894352,501.884,364.049,0.924226,1000,-23.2458,-33.9901,-153.19,1000,167.523,445.949
0,0,537.023,273.03,0.861054,542.921,267.149,0.745436,522.426,267.052,0.921936,0,0,0,481.283,284.717,0.894576,501.89,364.047,0.925016,1000,-23.2367,-44.9141,-157.731,1000,168.158,445.891
0,0,537.019,273.034,0.860794,542.923,267.154,0.747946,522.424,267.054,0.922004,0,0,0,481.284,284.718,0.895508,501.89,364.047,0.925442,1000,-23.2366,-44.8863,-157.721,1000,168.16,445.885
0,0,537.076,273.054,0.858448,542.95,267.174,0.738867,525.168,267.068,0.928198,0,0,0,481.313,284.708,0.901331,501.921,364.042,0.92994,1000,-21.9121,-45.0286,-153.312,1000,168.196,445.858
0,0,537.082,273.062,0.856494,542.954,267.182,0.736941,525.173,267.072,0.929136,0,0,0,481.309,284.708,0.900598,501.915,364.049,0.929014,1000,-21.9027,-45.0418,-153.299,1000,168.206,445.856
0,0,537.071,275.836,0.853388,542.947,267.167,0.748451,525.166,267.093,0.928407,0,0,0,481.306,284.715,0.89742,501.903,364.053,0.924285,1000,-21.8889,-55.869,-143.711,1000,170.953,445.836
0,0,537.04,275.827,0.85393,542.956,267.149,0.774239,522.442,267.096,0.923341,0,0,0,481.314,284.723,0.898489,501.913,364.058,0.925077,1000,-23.1994,-55.7218,-149.115,1000,170.931,445.853
0,0,537.077,275.848,0.854353,542.962,267.154,0.768917,525.163,267.118,0.927206,0,0,0,481.316,287.509,0.902398,501.897,364.06,0.925721,1000,-24.9413,-55.9045,-143.768,1000,168.188,443.06
0,0,537.075,275.834,0.855011,542.963,267.149,0.769959,525.158,267.111,0.92542,0,0,0,481.318,287.51,0.902624,501.9,364.062,0.925081,1000,-24.9529,-55.8673,-143.795,1000,168.173,443.063
0,0,537.124,275.828,0.857003,545.772,267.142,0.779335,525.169,267.087,0.931208,0,0,0,481.281,287.512,0.898251,501.901,366.792,0.922672,1000,-24.9574,-45.1279,-143.827,1000,168.183,443.164
0,0,537.123,275.827,0.857189,545.774,267.144,0.780227,525.166,267.083,0.930084,0,0,0,481.274,287.506,0.898517,501.897,366.791,0.92297,1000,-24.9525,-45.1091,-143.822,1000,168.189,443.161
0,0,537.106,275.898,0.856631,545.807,267.156,0.826126,525.166,267.125,0.934846,0,0,0,481.285,284.717,0.905143,501.89,366.798,0.924971,1000,-21.8458,-45.1346,-143.693,1000,171.022,443.108
0,0,537.112,275.905,0.855701,545.81,267.159,0.823849,525.174,267.127,0.93601,0,0,0,481.279,284.716,0.905249,501.881,366.796,0.923793,1000,-21.836,-45.1572,-143.671,1000,171.033,443.142
0,0,539.95,275.901,0.858483,545.803,267.15,0.821612,525.194,267.142,0.944019,0,0,0,481.32,287.502,0.909493,501.902,364.065,0.93198,1000,-24.8944,-56.2201,-149.308,1000,168.807,443.086
0,0,539.962,275.901,0.858465,545.805,267.153,0.816154,525.203,267.143,0.944997,0,0,0,481.32,287.504,0.906905,501.902,364.064,0.932174,1000,-24.8909,-56.2601,-149.314,1000,168.808,443.097
0,0,537.121,275.88,0.856961,545.783,267.165,0.802651,525.198,267.133,0.93912,0,0,0,481.339,284.714,0.903035,501.915,364.06,0.930226,1000,-21.8444,-45.1731,-143.734,1000,171.001,445.845
0,0,537.12,275.882,0.856829,545.78,267.173,0.796448,525.201,267.131,0.940067,0,0,0,481.338,284.7,0.901476,501.915,364.059,0.930274,1000,-21.8287,-45.1623,-143.71,1000,171.017,445.839
0,0,537.12,278.757,0.854357,545.803,269.886,0.806257,525.197,267.153,0.947857,0,0,0,481.321,284.706,0.90491,501.9,364.063,0.92855,1000,-21.8038,-45.6129,-135.776,1000,173.915,445.824
0,0,537.121,278.755,0.855287,545.813,269.892,0.808667,525.195,267.148,0.946831,0,0,0,481.327,284.717,0.904801,501.904,364.065,0.928373,1000,-21.8264,-45.5602,-135.777,1000,173.901,443.11
